id;clasificacion_uso_espectro;titulo_id;titulo_type;created_at;updated_at
5004;uso_no_comercial;3508;Permiso;2016-02-12 21:03:36.847;2016-02-12 21:03:36.847
5005;uso_no_comercial;3509;Permiso;2016-02-12 21:07:12.567;2016-02-12 21:07:12.567
5007;uso_no_comercial;3511;Permiso;2016-02-12 21:15:52.633;2016-02-12 21:15:52.633
5008;uso_no_comercial;3512;Permiso;2016-02-12 21:17:59.870;2016-02-12 21:17:59.870
5009;uso_no_comercial;3513;Permiso;2016-02-12 21:19:57.887;2016-02-12 21:19:57.887
5010;uso_no_comercial;3514;Permiso;2016-02-12 21:21:35.760;2016-02-12 21:21:35.760
5012;uso_no_comercial;3516;Permiso;2016-02-12 21:30:39.217;2016-02-12 21:30:39.217
5013;uso_no_comercial;3517;Permiso;2016-02-15 14:25:30.753;2016-02-15 14:25:30.753
5014;uso_no_comercial;3518;Permiso;2016-02-15 14:27:00.363;2016-02-15 14:27:00.363
5015;uso_no_comercial;3519;Permiso;2016-02-15 14:27:53.207;2016-02-15 14:27:53.207
5016;uso_no_comercial;3520;Permiso;2016-02-15 14:28:43.847;2016-02-15 14:28:43.847
5017;uso_no_comercial;3521;Permiso;2016-02-15 14:40:13.787;2016-02-15 14:40:13.787
5019;uso_no_comercial;3523;Permiso;2016-02-15 16:19:53.203;2016-02-15 16:19:53.203
5021;uso_no_comercial;3525;Permiso;2016-02-15 16:33:40.407;2016-02-15 16:33:40.407
5022;uso_no_comercial;3526;Permiso;2016-02-15 17:06:38.163;2016-02-15 17:06:38.163
5023;uso_no_comercial;3527;Permiso;2016-02-15 17:14:09.087;2016-02-15 17:14:09.087
5024;uso_no_comercial;3528;Permiso;2016-02-15 17:23:16.383;2016-02-15 17:23:16.383
5025;uso_no_comercial;3529;Permiso;2016-02-15 17:23:43.053;2016-02-15 17:23:43.053
5026;uso_no_comercial;3530;Permiso;2016-02-15 17:30:59.320;2016-02-15 17:30:59.320
5027;uso_no_comercial;3531;Permiso;2016-02-15 17:35:54.447;2016-02-15 17:35:54.447
5030;uso_no_comercial;3534;Permiso;2016-02-15 17:42:57.587;2016-02-15 17:42:57.587
5031;uso_no_comercial;3535;Permiso;2016-02-15 17:44:08.947;2016-02-15 17:44:08.947
5032;uso_no_comercial;3536;Permiso;2016-02-15 17:47:08.137;2016-02-15 17:47:08.137
5033;uso_no_comercial;3537;Permiso;2016-02-15 17:51:53.807;2016-02-15 17:51:53.807
5034;uso_oficial;3538;Permiso;2016-02-15 18:02:32.607;2016-02-15 18:02:32.607
5035;uso_oficial;3539;Permiso;2016-02-15 19:18:54.897;2016-02-15 19:18:54.897
5036;uso_oficial;3540;Permiso;2016-02-15 19:21:18.647;2016-02-15 19:21:18.647
5037;uso_no_comercial;3541;Permiso;2016-02-15 19:35:41.070;2016-02-15 19:35:41.070
5038;uso_comercial;3542;Permiso;2016-02-15 19:39:46.743;2016-02-15 19:39:46.743
5039;uso_no_comercial;3543;Permiso;2016-02-15 19:43:35.977;2016-02-15 19:43:35.977
5040;uso_no_comercial;3544;Permiso;2016-02-15 19:52:25.370;2016-02-15 19:52:25.370
5041;uso_no_comercial;3545;Permiso;2016-02-15 19:54:12.133;2016-02-15 19:54:12.133
5042;uso_no_comercial;3546;Permiso;2016-02-15 19:56:31.917;2016-02-15 19:56:31.917
5047;uso_no_comercial;3548;Permiso;2016-02-15 20:06:00.357;2016-02-15 20:06:00.357
5048;uso_seguridad_socorro_emergencia;3549;Permiso;2016-02-15 20:15:12.823;2016-02-15 20:15:12.823
5049;uso_seguridad_socorro_emergencia;3550;Permiso;2016-02-15 20:26:09.247;2016-02-15 20:26:09.247
5050;uso_oficial;3551;Permiso;2016-02-15 20:40:31.297;2016-02-15 20:40:31.297
5051;uso_no_comercial;3552;Permiso;2016-02-15 20:56:18.423;2016-02-15 20:56:18.423
5052;uso_seguridad_socorro_emergencia;3553;Permiso;2016-02-15 21:00:41.487;2016-02-15 21:00:41.487
5053;uso_no_comercial;3554;Permiso;2016-02-15 21:07:59.910;2016-02-15 21:07:59.910
5054;uso_no_comercial;3555;Permiso;2016-02-15 21:09:48.503;2016-02-15 21:09:48.503
5055;uso_oficial;3556;Permiso;2016-02-15 21:34:28.117;2016-02-15 21:34:28.117
5056;uso_oficial;3557;Permiso;2016-02-15 21:42:03.287;2016-02-15 21:42:03.287
5057;uso_no_comercial;3558;Permiso;2016-02-15 21:45:30.210;2016-02-15 21:45:30.210
5058;uso_no_comercial;3559;Permiso;2016-02-16 14:35:15.093;2016-02-16 14:35:15.093
5059;no_aplica;1152;ConcesionDirect;2016-02-16 14:38:49.047;2016-02-16 14:38:49.047
5060;uso_comercial;1153;ConcesionDirect;2016-02-16 14:39:34.343;2016-02-16 14:39:34.343
5061;no_aplica;3560;Permiso;2016-02-16 14:40:25.983;2016-02-16 14:40:25.983
5063;uso_seguridad_socorro_emergencia;3562;Permiso;2016-02-16 14:41:33.640;2016-02-16 14:41:33.640
5065;uso_seguridad_socorro_emergencia;3564;Permiso;2016-02-16 14:50:18.470;2016-02-16 14:50:18.470
5066;uso_no_comercial;3565;Permiso;2016-02-16 14:52:44.173;2016-02-16 14:52:44.173
5067;uso_no_comercial;3566;Permiso;2016-02-16 14:59:15.063;2016-02-16 14:59:15.063
5068;uso_seguridad_socorro_emergencia;3567;Permiso;2016-02-16 14:59:52.597;2016-02-16 14:59:52.597
5069;uso_no_comercial;3568;Permiso;2016-02-16 15:00:45.377;2016-02-16 15:00:45.377
5070;uso_no_comercial;3569;Permiso;2016-02-16 15:02:16.690;2016-02-16 15:02:16.690
5072;uso_no_comercial;3570;Permiso;2016-02-16 15:07:20.737;2016-02-16 15:07:20.737
5073;uso_no_comercial;3571;Permiso;2016-02-16 15:13:49.877;2016-02-16 15:13:49.877
5075;uso_no_comercial;3572;Permiso;2016-02-16 15:16:19.487;2016-02-16 15:16:19.487
5076;uso_no_comercial;3573;Permiso;2016-02-16 15:20:03.190;2016-02-16 15:20:03.190
5078;uso_no_comercial;3574;Permiso;2016-02-16 15:27:10.083;2016-02-16 15:27:10.083
5079;uso_no_comercial;3575;Permiso;2016-02-16 15:34:27.770;2016-02-16 15:34:27.770
5080;uso_no_comercial;3576;Permiso;2016-02-16 15:39:52.460;2016-02-16 15:39:52.460
5081;uso_no_comercial;3577;Permiso;2016-02-16 15:46:42.367;2016-02-16 15:46:42.367
5082;uso_no_comercial;3578;Permiso;2016-02-16 15:49:01.897;2016-02-16 15:49:01.897
5083;uso_no_comercial;3579;Permiso;2016-02-16 15:52:00.930;2016-02-16 15:52:00.930
5084;uso_no_comercial;3580;Permiso;2016-02-16 15:53:22.057;2016-02-16 15:53:22.057
5085;uso_no_comercial;3581;Permiso;2016-02-16 15:54:53.853;2016-02-16 15:54:53.853
5086;uso_no_comercial;3582;Permiso;2016-02-16 15:56:39.180;2016-02-16 15:56:39.180
5087;uso_no_comercial;3583;Permiso;2016-02-16 15:57:23.697;2016-02-16 15:57:23.697
5088;uso_no_comercial;3584;Permiso;2016-02-16 15:58:08.197;2016-02-16 15:58:08.197
5089;uso_no_comercial;3585;Permiso;2016-02-16 15:59:35.057;2016-02-16 15:59:35.057
5090;uso_no_comercial;3586;Permiso;2016-02-16 16:00:31.070;2016-02-16 16:00:31.070
5091;uso_no_comercial;3587;Permiso;2016-02-16 16:14:23.933;2016-02-16 16:14:23.933
5093;uso_no_comercial;3588;Permiso;2016-02-16 16:26:02.277;2016-02-16 16:26:02.277
5094;uso_no_comercial;3589;Permiso;2016-02-16 16:33:25.840;2016-02-16 16:33:25.840
5095;uso_no_comercial;3590;Permiso;2016-02-16 16:46:31.890;2016-02-16 16:46:31.890
5096;uso_no_comercial;3591;Permiso;2016-02-16 16:52:49.157;2016-02-16 16:52:49.157
5097;uso_no_comercial;3592;Permiso;2016-02-16 16:53:39.670;2016-02-16 16:53:39.670
5098;uso_no_comercial;3593;Permiso;2016-02-16 16:54:31.390;2016-02-16 16:54:31.390
5099;uso_no_comercial;3594;Permiso;2016-02-16 17:02:55.453;2016-02-16 17:02:55.453
5101;uso_no_comercial;3595;Permiso;2016-02-16 17:04:39.297;2016-02-16 17:04:39.297
5104;uso_no_comercial;3597;Permiso;2016-02-16 17:22:56.143;2016-02-16 17:22:56.143
5105;uso_no_comercial;3598;Permiso;2016-02-16 17:34:02.787;2016-02-16 17:34:02.787
5106;uso_seguridad_socorro_emergencia;3599;Permiso;2016-02-16 17:37:15.550;2016-02-16 17:37:15.550
5108;uso_no_comercial;3601;Permiso;2016-02-16 18:05:19.243;2016-02-16 18:05:19.243
5109;uso_no_comercial;3602;Permiso;2016-02-16 18:06:51.743;2016-02-16 18:06:51.743
5110;uso_no_comercial;3603;Permiso;2016-02-16 19:23:19.500;2016-02-16 19:23:19.500
5112;uso_no_comercial;3605;Permiso;2016-02-16 19:44:09.863;2016-02-16 19:44:09.863
5113;uso_oficial;1160;ConcesionDirect;2016-02-16 19:50:34.740;2016-02-16 19:50:34.740
5114;uso_no_comercial;3606;Permiso;2016-02-16 19:51:00.317;2016-02-16 19:51:00.317
5116;uso_oficial;1162;ConcesionDirect;2016-02-16 19:54:28.990;2016-02-16 19:54:28.990
5118;uso_no_comercial;3607;Permiso;2016-02-16 19:56:54.053;2016-02-16 19:56:54.053
5119;uso_no_comercial;3608;Permiso;2016-02-16 20:05:34.427;2016-02-16 20:05:34.427
5120;uso_no_comercial;3609;Permiso;2016-02-16 20:06:57.943;2016-02-16 20:06:57.943
5122;uso_no_comercial;3611;Permiso;2016-02-16 20:08:51.507;2016-02-16 20:08:51.507
5123;uso_no_comercial;3612;Permiso;2016-02-16 20:13:50.617;2016-02-16 20:13:50.617
5124;uso_no_comercial;3613;Permiso;2016-02-16 20:15:28.680;2016-02-16 20:15:28.680
5125;uso_no_comercial;3614;Permiso;2016-02-16 20:16:09.993;2016-02-16 20:16:09.993
5126;uso_no_comercial;3615;Permiso;2016-02-16 20:30:11.917;2016-02-16 20:30:11.917
5127;uso_no_comercial;3616;Permiso;2016-02-16 20:35:31.977;2016-02-16 20:35:31.977
5128;uso_no_comercial;3617;Permiso;2016-02-16 20:38:34.980;2016-02-16 20:38:34.980
5129;uso_no_comercial;3618;Permiso;2016-02-16 20:40:53.543;2016-02-16 20:40:53.543
5130;uso_comercial;1164;ConcesionDirect;2016-02-16 20:45:01.463;2016-02-16 20:45:01.463
5131;uso_no_comercial;3619;Permiso;2016-02-16 20:45:58.997;2016-02-16 20:45:58.997
5132;uso_comercial;1165;ConcesionDirect;2016-02-16 20:46:58.307;2016-02-16 20:46:58.307
5134;uso_no_comercial;3620;Permiso;2016-02-16 20:58:33.623;2016-02-16 20:58:33.623
5135;uso_oficial;1167;ConcesionDirect;2016-02-16 21:16:09.107;2016-02-16 21:16:09.107
5136;uso_oficial;1168;ConcesionDirect;2016-02-16 21:16:32.953;2016-02-16 21:16:32.953
5138;uso_no_comercial;3622;Permiso;2016-02-16 21:51:35.533;2016-02-16 21:51:35.533
5139;uso_oficial;3623;Permiso;2016-02-17 14:13:23.320;2016-02-17 14:13:23.320
5140;uso_oficial;3624;Permiso;2016-02-17 14:20:29.010;2016-02-17 14:20:29.010
5141;uso_seguridad_socorro_emergencia;3625;Permiso;2016-02-17 14:25:37.870;2016-02-17 14:25:37.870
5142;uso_no_comercial;3626;Permiso;2016-02-17 14:33:57.260;2016-02-17 14:33:57.260
5143;uso_no_comercial;3627;Permiso;2016-02-17 14:40:27.730;2016-02-17 14:40:27.730
5144;uso_seguridad_socorro_emergencia;3628;Permiso;2016-02-17 14:45:11.310;2016-02-17 14:45:11.310
5145;uso_no_comercial;3629;Permiso;2016-02-17 14:51:47.687;2016-02-17 14:51:47.687
5146;uso_no_comercial;3630;Permiso;2016-02-17 14:56:06.733;2016-02-17 14:56:06.733
5147;uso_no_comercial;3631;Permiso;2016-02-17 15:05:40.030;2016-02-17 15:05:40.030
5148;uso_no_comercial;3632;Permiso;2016-02-17 15:14:35.877;2016-02-17 15:14:35.877
5149;uso_no_comercial;3633;Permiso;2016-02-17 15:22:35.690;2016-02-17 15:22:35.690
5150;uso_no_comercial;3634;Permiso;2016-02-17 15:33:09.533;2016-02-17 15:33:09.533
5151;uso_no_comercial;3635;Permiso;2016-02-17 15:48:23.863;2016-02-17 15:48:23.863
5152;uso_no_comercial;3636;Permiso;2016-02-17 15:59:20.223;2016-02-17 15:59:20.223
5153;uso_no_comercial;3637;Permiso;2016-02-17 16:00:43.210;2016-02-17 16:00:43.210
5154;uso_no_comercial;3638;Permiso;2016-02-17 16:08:42.680;2016-02-17 16:08:42.680
5155;uso_no_comercial;3639;Permiso;2016-02-17 16:11:31.757;2016-02-17 16:11:31.757
5156;uso_no_comercial;3640;Permiso;2016-02-17 16:19:18.493;2016-02-17 16:19:18.493
5157;uso_no_comercial;3641;Permiso;2016-02-17 16:22:32.023;2016-02-17 16:22:32.023
5158;uso_no_comercial;3642;Permiso;2016-02-17 16:27:55.603;2016-02-17 16:27:55.603
5159;uso_no_comercial;3643;Permiso;2016-02-17 16:34:10.620;2016-02-17 16:34:10.620
5160;uso_no_comercial;3644;Permiso;2016-02-17 16:36:27.087;2016-02-17 16:36:27.087
5161;uso_no_comercial;3645;Permiso;2016-02-17 16:42:17.247;2016-02-17 16:42:17.247
5162;uso_no_comercial;3646;Permiso;2016-02-17 16:49:45.073;2016-02-17 16:49:45.073
5163;uso_oficial;3647;Permiso;2016-02-17 16:50:08.607;2016-02-17 16:50:08.607
5164;uso_no_comercial;3648;Permiso;2016-02-17 17:06:52.153;2016-02-17 17:06:52.153
5165;uso_no_comercial;3649;Permiso;2016-02-17 17:07:36.513;2016-02-17 17:07:36.513
5167;uso_no_comercial;3650;Permiso;2016-02-17 17:18:52.420;2016-02-17 17:18:52.420
5168;uso_no_comercial;3651;Permiso;2016-02-17 17:24:41.030;2016-02-17 17:24:41.030
5170;uso_no_comercial;3652;Permiso;2016-02-17 17:29:44.330;2016-02-17 17:29:44.330
5172;uso_no_comercial;3653;Permiso;2016-02-17 17:44:51.720;2016-02-17 17:44:51.720
5173;uso_no_comercial;3654;Permiso;2016-02-17 17:55:48.817;2016-02-17 17:55:48.817
5174;uso_no_comercial;3655;Permiso;2016-02-17 18:05:22.803;2016-02-17 18:05:22.803
5175;uso_no_comercial;3656;Permiso;2016-02-17 19:27:27.843;2016-02-17 19:27:27.843
5176;uso_no_comercial;3657;Permiso;2016-02-17 19:31:46.983;2016-02-17 19:31:46.983
5177;uso_no_comercial;3658;Permiso;2016-02-17 19:36:53.343;2016-02-17 19:36:53.343
5178;uso_seguridad_socorro_emergencia;3659;Permiso;2016-02-17 19:39:35.877;2016-02-17 19:39:35.877
5180;uso_seguridad_socorro_emergencia;3660;Permiso;2016-02-17 19:46:30.893;2016-02-17 19:46:30.893
5182;uso_no_comercial;3661;Permiso;2016-02-17 19:56:53.753;2016-02-17 19:56:53.753
5184;uso_no_comercial;3662;Permiso;2016-02-17 20:03:04.363;2016-02-17 20:03:04.363
5186;uso_seguridad_socorro_emergencia;3663;Permiso;2016-02-17 20:03:48.660;2016-02-17 20:03:48.660
5188;uso_no_comercial;3664;Permiso;2016-02-17 20:10:47.317;2016-02-17 20:10:47.317
5190;uso_no_comercial;3665;Permiso;2016-02-17 20:17:19.803;2016-02-17 20:17:19.803
5192;uso_seguridad_socorro_emergencia;3666;Permiso;2016-02-17 20:22:29.427;2016-02-17 20:22:29.427
5194;uso_no_comercial;3667;Permiso;2016-02-17 20:31:18.397;2016-02-17 20:31:18.397
5195;no_aplica;1356;ConsecionAnterior;2016-02-17 20:31:27.227;2016-02-17 20:31:27.227
5198;uso_no_comercial;3669;Permiso;2016-02-17 20:34:10.240;2016-02-17 20:34:10.240
5200;uso_no_comercial;3670;Permiso;2016-02-17 20:46:42.493;2016-02-17 20:46:42.493
5201;uso_no_comercial;3671;Permiso;2016-02-17 21:29:11.560;2016-02-17 21:29:11.560
5205;uso_comercial;1172;ConcesionDirect;2016-02-18 15:58:59.300;2016-02-18 15:58:59.300
5207;uso_comercial;1174;ConcesionDirect;2016-02-18 17:39:14.560;2016-02-18 17:39:14.560
5209;uso_no_comercial;3672;Permiso;2016-02-18 18:14:39.877;2016-02-18 18:14:39.877
5212;uso_oficial;1176;ConcesionDirect;2016-02-19 17:37:39.583;2016-02-19 17:37:39.583
5213;uso_no_comercial;3674;Permiso;2016-02-19 18:03:30.197;2016-02-19 18:03:30.197
5217;no_aplica;5;ConsecionPublica;2016-02-19 20:03:48.460;2016-02-19 20:03:48.460
5219;no_aplica;1180;ConcesionDirect;2016-02-22 17:14:05.743;2016-02-22 17:14:05.743
5220;no_aplica;3676;Permiso;2016-04-04 15:04:39.553;2016-04-04 15:04:39.553
5221;uso_no_comercial;3677;Permiso;2016-05-05 20:25:00.257;2016-05-05 20:25:00.257
5222;uso_comercial;1360;ConsecionAnterior;2016-05-16 16:26:56.690;2016-05-16 16:26:56.690
5228;uso_comercial;1366;ConsecionAnterior;2016-05-16 17:52:49.467;2016-05-16 17:52:49.467
5229;uso_comercial;1367;ConsecionAnterior;2016-05-16 17:55:51.483;2016-05-16 17:55:51.483
5269;no_aplica;1407;ConsecionAnterior;2016-05-17 16:01:36.187;2016-05-17 16:01:36.187
5270;no_aplica;1408;ConsecionAnterior;2016-05-17 16:06:59.890;2016-05-17 16:06:59.890
5272;no_aplica;1410;ConsecionAnterior;2016-05-17 16:13:20.560;2016-05-17 16:13:20.560
5276;uso_comercial;1414;ConsecionAnterior;2016-05-17 16:33:46.847;2016-05-17 16:33:46.847
5277;no_aplica;1415;ConsecionAnterior;2016-05-17 16:39:40.830;2016-05-17 16:39:40.830
5281;uso_comercial;1419;ConsecionAnterior;2016-05-17 16:50:52.910;2016-05-17 16:50:52.910
5293;no_aplica;1431;ConsecionAnterior;2016-05-17 17:27:03.117;2016-05-17 17:27:03.117
5296;no_aplica;1434;ConsecionAnterior;2016-05-17 17:53:53.480;2016-05-17 17:53:53.480
5298;uso_comercial;1436;ConsecionAnterior;2016-05-17 18:04:50.433;2016-05-17 18:04:50.433
5300;uso_comercial;1438;ConsecionAnterior;2016-05-17 19:22:53.787;2016-05-17 19:22:53.787
5319;uso_comercial;1457;ConsecionAnterior;2016-05-17 19:48:13.290;2016-05-17 19:48:13.290
5356;uso_comercial;1494;ConsecionAnterior;2016-05-18 14:43:29.720;2016-05-18 14:43:29.720
5359;uso_comercial;1497;ConsecionAnterior;2016-05-18 15:02:48.067;2016-05-18 15:02:48.067
5361;uso_comercial;1499;ConsecionAnterior;2016-05-18 15:45:47.853;2016-05-18 15:45:47.853
5365;no_aplica;1503;ConsecionAnterior;2016-05-18 16:02:28.370;2016-05-18 16:02:28.370
5369;uso_comercial;1507;ConsecionAnterior;2016-05-18 16:17:38.340;2016-05-18 16:17:38.340
5371;no_aplica;1509;ConsecionAnterior;2016-05-18 16:21:34.527;2016-05-18 16:21:34.527
5377;no_aplica;1515;ConsecionAnterior;2016-05-18 16:44:52.030;2016-05-18 16:44:52.030
5384;uso_comercial;1522;ConsecionAnterior;2016-05-18 17:38:31.817;2016-05-18 17:38:31.817
5386;uso_comercial;1524;ConsecionAnterior;2016-05-18 17:44:37.570;2016-05-18 17:44:37.570
5399;no_aplica;1537;ConsecionAnterior;2016-05-18 18:02:19.150;2016-05-18 18:02:19.150
5401;uso_comercial;1539;ConsecionAnterior;2016-05-18 18:03:25.290;2016-05-18 18:03:25.290
5402;no_aplica;1540;ConsecionAnterior;2016-05-18 18:04:10.727;2016-05-18 18:04:10.727
5411;uso_comercial;1549;ConsecionAnterior;2016-05-18 19:50:38.960;2016-05-18 19:50:38.960
5412;no_aplica;1550;ConsecionAnterior;2016-05-18 19:51:49.677;2016-05-18 19:51:49.677
5413;uso_comercial;1551;ConsecionAnterior;2016-05-18 19:52:13.583;2016-05-18 19:52:13.583
5416;no_aplica;1554;ConsecionAnterior;2016-05-18 19:56:17.740;2016-05-18 19:56:17.740
5418;no_aplica;1556;ConsecionAnterior;2016-05-18 20:03:48.773;2016-05-18 20:03:48.773
5424;no_aplica;1562;ConsecionAnterior;2016-05-18 20:29:57.603;2016-05-18 20:29:57.603
5435;uso_comercial;1573;ConsecionAnterior;2016-05-18 21:21:06.267;2016-05-18 21:21:06.267
5445;no_aplica;1583;ConsecionAnterior;2016-05-18 22:21:16.007;2016-05-18 22:21:16.007
5475;uso_comercial;1613;ConsecionAnterior;2016-05-19 14:57:16.920;2016-05-19 14:57:16.920
5479;uso_comercial;1617;ConsecionAnterior;2016-05-19 15:03:49.093;2016-05-19 15:03:49.093
5492;no_aplica;1630;ConsecionAnterior;2016-05-19 16:23:25.057;2016-05-19 16:23:25.057
5494;uso_comercial;1632;ConsecionAnterior;2016-05-19 16:41:39.683;2016-05-19 16:41:39.683
5502;no_aplica;1640;ConsecionAnterior;2016-05-19 17:16:13.907;2016-05-19 17:16:13.907
5513;uso_comercial;1651;ConsecionAnterior;2016-05-19 19:31:11.593;2016-05-19 19:31:11.593
5515;no_aplica;1653;ConsecionAnterior;2016-05-19 19:57:30.893;2016-05-19 19:57:30.893
5517;uso_comercial;1655;ConsecionAnterior;2016-05-19 20:04:00.897;2016-05-19 20:04:00.897
5525;uso_comercial;1663;ConsecionAnterior;2016-05-19 20:34:31.163;2016-05-19 20:34:31.163
5537;no_aplica;1675;ConsecionAnterior;2016-05-19 21:56:22.237;2016-05-19 21:56:22.237
5538;no_aplica;1676;ConsecionAnterior;2016-05-19 22:06:20.660;2016-05-19 22:06:20.660
5549;uso_comercial;1687;ConsecionAnterior;2016-05-20 14:28:44.727;2016-05-20 14:28:44.727
5553;uso_comercial;1691;ConsecionAnterior;2016-05-20 14:39:25.073;2016-05-20 14:39:25.073
5558;uso_comercial;1696;ConsecionAnterior;2016-05-20 14:57:58.217;2016-05-20 14:57:58.217
5560;uso_comercial;1698;ConsecionAnterior;2016-05-20 15:37:43.017;2016-05-20 15:37:43.017
5573;no_aplica;1711;ConsecionAnterior;2016-05-20 16:23:37.320;2016-05-20 16:23:37.320
5581;uso_comercial;1719;ConsecionAnterior;2016-05-20 16:49:59.637;2016-05-20 16:49:59.637
5583;no_aplica;1721;ConsecionAnterior;2016-05-20 17:09:52.357;2016-05-20 17:09:52.357
5584;uso_oficial;1722;ConsecionAnterior;2016-05-20 17:17:01.373;2016-05-20 17:17:01.373
5586;no_aplica;1724;ConsecionAnterior;2016-05-20 17:18:10.937;2016-05-20 17:18:10.937
5590;uso_comercial;1728;ConsecionAnterior;2016-05-20 17:19:39.200;2016-05-20 17:19:39.200
5594;uso_comercial;1732;ConsecionAnterior;2016-05-20 17:22:02.593;2016-05-20 17:22:02.593
5596;uso_comercial;1734;ConsecionAnterior;2016-05-20 17:23:18.747;2016-05-20 17:23:18.747
5600;uso_comercial;1738;ConsecionAnterior;2016-05-20 17:24:26.810;2016-05-20 17:24:26.810
5604;no_aplica;1742;ConsecionAnterior;2016-05-20 17:38:02.593;2016-05-20 17:38:02.593
5606;uso_comercial;1744;ConsecionAnterior;2016-05-20 17:39:09.640;2016-05-20 17:39:09.640
5607;uso_comercial;1745;ConsecionAnterior;2016-05-20 17:39:59.360;2016-05-20 17:39:59.360
5608;uso_comercial;1746;ConsecionAnterior;2016-05-20 17:40:55.530;2016-05-20 17:40:55.530
5609;uso_comercial;1747;ConsecionAnterior;2016-05-20 17:43:35.720;2016-05-20 17:43:35.720
5613;uso_comercial;1751;ConsecionAnterior;2016-05-20 17:46:35.643;2016-05-20 17:46:35.643
5615;uso_comercial;1753;ConsecionAnterior;2016-05-20 17:53:18.767;2016-05-20 17:53:18.767
5616;uso_comercial;1754;ConsecionAnterior;2016-05-20 17:54:10.550;2016-05-20 17:54:10.550
5618;uso_comercial;1756;ConsecionAnterior;2016-05-20 17:57:06.173;2016-05-20 17:57:06.173
5621;no_aplica;1759;ConsecionAnterior;2016-05-20 18:01:37.207;2016-05-20 18:01:37.207
5639;uso_comercial;1777;ConsecionAnterior;2016-05-20 19:55:40.703;2016-05-20 19:55:40.703
5643;uso_comercial;1781;ConsecionAnterior;2016-05-20 20:28:26.177;2016-05-20 20:28:26.177
5645;uso_comercial;1783;ConsecionAnterior;2016-05-20 20:35:24.770;2016-05-20 20:35:24.770
5651;uso_comercial;1789;ConsecionAnterior;2016-05-20 21:01:30.743;2016-05-20 21:01:30.743
5653;uso_comercial;1791;ConsecionAnterior;2016-05-20 21:03:13.057;2016-05-20 21:03:13.057
5656;no_aplica;1794;ConsecionAnterior;2016-05-20 21:09:29.917;2016-05-20 21:09:29.917
5658;no_aplica;1796;ConsecionAnterior;2016-05-20 21:11:38.587;2016-05-20 21:11:38.587
5675;no_aplica;1813;ConsecionAnterior;2016-05-20 21:58:20.063;2016-05-20 21:58:20.063
5676;no_aplica;1814;ConsecionAnterior;2016-05-20 22:01:16.203;2016-05-20 22:01:16.203
5677;uso_comercial;1815;ConsecionAnterior;2016-05-20 22:04:30.220;2016-05-20 22:04:30.220
5679;uso_comercial;1817;ConsecionAnterior;2016-05-20 22:05:24.313;2016-05-20 22:05:24.313
5681;no_aplica;1819;ConsecionAnterior;2016-05-20 22:09:17.860;2016-05-20 22:09:17.860
5688;no_aplica;1826;ConsecionAnterior;2016-05-20 23:02:44.803;2016-05-20 23:02:44.803
5690;no_aplica;1828;ConsecionAnterior;2016-05-20 23:03:52.803;2016-05-20 23:03:52.803
5693;no_aplica;1831;ConsecionAnterior;2016-05-20 23:09:00.867;2016-05-20 23:09:00.867
5695;no_aplica;1833;ConsecionAnterior;2016-05-20 23:09:43.337;2016-05-20 23:09:43.337
5696;no_aplica;1834;ConsecionAnterior;2016-05-20 23:14:09.650;2016-05-20 23:14:09.650
5710;uso_comercial;1848;ConsecionAnterior;2016-05-23 14:57:00.850;2016-05-23 14:57:00.850
